YEAR_MONTH,Txn_Date,Invoice_No,Item_Name,Price,Qty,Sub_Total,Discount,Final_Total,Variation,Category
2026-01,2026-01-04,8345.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-04,8344.0,Paneer Tikka Butter Masala (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Veg Pizza
2026-01,2026-01-04,8344.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-04,8343.0,Chicken Tikka Butter Masala (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-04,8343.0,Pepsi 250ml Pet,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-04,8342.0,Mushroom Delight Pizza (9 Inch),385.0,1.0,385.0,0.0,404.26,9 Inch,Veg Pizza
2026-01,2026-01-04,8342.0,Veg Pasta,245.0,1.0,245.0,0.0,257.26,,Pasta
2026-01,2026-01-04,8341.0,Bbq Chicken Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-04,8341.0,Burger Combo @ 199,199.0,1.0,199.0,0.0,208.94,,Burger
2026-01,2026-01-04,8341.0,Green Apple,99.0,2.0,198.0,0.0,207.9,,Mojitos
2026-01,2026-01-04,8341.0,Chicken Nuggets,130.0,1.0,130.0,0.0,136.5,,Munchies
2026-01,2026-01-04,8341.0,Chicken Popcorn,135.0,1.0,135.0,0.0,141.76,,Munchies
2026-01,2026-01-04,8341.0,Brownie,115.0,1.0,115.0,0.0,120.76,,Desserts
2026-01,2026-01-04,8339.0,Schezwan Chicken (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-04,8338.0,Schezwan Chicken (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-04,8338.0,Pepsi 250ml Pet,20.0,2.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-04,8337.0,Regular Chicken Burger,105.0,6.0,630.0,0.0,661.5,,Burger
2026-01,2026-01-04,8337.0,French Fries,95.0,2.0,190.0,0.0,199.5,,Munchies
2026-01,2026-01-04,8337.0,Slice 200ml,20.0,4.0,80.0,0.0,80.0,,Soft Drinks
2026-01,2026-01-04,8337.0,7up 250ml Pet,20.0,2.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-04,8336.0,Hot Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-04,8335.0,2 Regular Veg@349,429.0,1.0,429.0,0.0,450.46,,Combos
2026-01,2026-01-04,8334.0,Tandoori Chicken Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-04,8334.0,Chicken Nuggets,130.0,3.0,390.0,0.0,409.5,,Munchies
2026-01,2026-01-04,8334.0,7up@40rs,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-04,8333.0,Super Saver Meal Regular,299.0,1.0,299.0,0.0,313.96,,Combos
2026-01,2026-01-04,8332.0,2 Medium Non-veg@759,759.0,1.0,759.0,0.0,796.96,,Combos
2026-01,2026-01-04,8331.0,Garlic Bread With Cheese,155.0,1.0,155.0,0.0,162.76,,Garlic Bread
2026-01,2026-01-04,8331.0,Veg Tandoori Paneer Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Veg Pizza
2026-01,2026-01-04,8331.0,Fresh Garden Mint,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-04,8331.0,Cheese N Corn Chicken (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-04,8331.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-04,8331.0,7up@40rs,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-04,8330.0,Hot Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-04,8330.0,Veg Burger,90.0,1.0,90.0,0.0,94.5,,Burger
2026-01,2026-01-04,8329.0,Burger Combo @ 169,169.0,1.0,169.0,0.0,177.44,,Burger
2026-01,2026-01-04,8329.0,Regular Chicken Burger,105.0,1.0,105.0,0.0,110.26,,Burger
2026-01,2026-01-05,8383.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-05,8382.0,Macaroni N Chicken Salad,189.0,1.0,189.0,0.0,198.44,,Salad
2026-01,2026-01-05,8382.0,Chikku Shake,89.0,1.0,89.0,0.0,89.0,,Shakes & Juices
2026-01,2026-01-05,8381.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-05,8380.0,Hot Chicken Pizza (12 Inch),655.0,1.0,655.0,0.0,687.76,12 Inch,Non Veg Pizza
2026-01,2026-01-05,8379.0,Super Saver Meal Regular,299.0,1.0,299.0,0.0,313.96,,Combos
2026-01,2026-01-05,8379.0,Pizza Upgrade,30.0,1.0,30.0,0.0,31.5,,Soft Drinks
2026-01,2026-01-05,8378.0,BBQ & Onion Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-05,8377.0,Mexicana Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-05,8377.0,Garlic Bread With Cheese,155.0,1.0,155.0,0.0,162.76,,Garlic Bread
2026-01,2026-01-05,8376.0,2 Regular Non-veg@409,489.0,1.0,489.0,0.0,513.46,,Combos
2026-01,2026-01-05,8376.0,Hot Treat Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-05,8375.0,Pepsi@40rs,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-05,8374.0,Cheese N Corn Chicken (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-05,8374.0,Pepsi@40rs,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-05,8373.0,Mushroom Delight Pizza (7 Inch),205.0,1.0,205.0,0.0,215.26,7 Inch,Veg Pizza
2026-01,2026-01-05,8372.0,Bbq Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-05,8371.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-05,8370.0,Hot Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-05,8369.0,Tandoori Chicken Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-05,8369.0,Mushroom Delight Pizza (7 Inch),205.0,1.0,205.0,0.0,215.26,7 Inch,Veg Pizza
2026-01,2026-01-05,8369.0,Green Apple,99.0,4.0,396.0,0.0,415.8,,Mojitos
2026-01,2026-01-05,8368.0,Burger Combo @ 179,179.0,1.0,179.0,0.0,187.94,,Burger
2026-01,2026-01-05,8367.0,Soft Drink,28.0,1.0,28.0,0.0,28.0,,Soft Drinks
2026-01,2026-01-05,8366.0,2 Medium Non-veg@759,859.0,1.0,859.0,0.0,901.96,,Combos
2026-01,2026-01-05,8365.0,Chicken Pepperoni (7 Inch),315.0,1.0,315.0,0.0,330.76,7 Inch,Non Veg Pizza
2026-01,2026-01-06,8405.0,Red Indian Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-06,8405.0,Loaded Fries,185.0,1.0,185.0,0.0,194.26,,Munchies
2026-01,2026-01-06,8405.0,Mdew@40rs,40.0,2.0,80.0,0.0,80.0,,Soft Drinks
2026-01,2026-01-06,8404.0,Green Apple,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-06,8404.0,Passion Fruit,99.0,1.0,99.0,0.0,103.96,,Mojitos
2026-01,2026-01-06,8404.0,Schezwan Chicken (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-06,8403.0,Veg Tandoori Paneer Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Veg Pizza
2026-01,2026-01-06,8402.0,Meat Feast Pizza (9 Inch),545.0,1.0,545.0,0.0,572.26,9 Inch,Non Veg Pizza
2026-01,2026-01-06,8401.0,Super Saver Meal Regular,299.0,1.0,299.0,0.0,313.96,,Combos
2026-01,2026-01-06,8401.0,Regular Chicken Burger,105.0,1.0,105.0,0.0,110.26,,Burger
2026-01,2026-01-06,8400.0,Mexicana Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-06,8400.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-06,8400.0,Mint Lime Juice,45.0,4.0,180.0,0.0,189.0,,Shakes & Juices
2026-01,2026-01-06,8399.0,Chicken Kheema Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-06,8399.0,Brownie With Ice Cream,189.0,1.0,189.0,0.0,198.44,,Desserts
2026-01,2026-01-06,8399.0,Chicken Pepperoni (9 Inch),545.0,1.0,545.0,0.0,572.26,9 Inch,Non Veg Pizza
2026-01,2026-01-06,8398.0,2 Regular Veg@349,349.0,1.0,349.0,0.0,366.46,,Combos
2026-01,2026-01-06,8397.0,BBQ & Onion Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-06,8396.0,Paneer Tikka Butter Masala (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Veg Pizza
2026-01,2026-01-06,8396.0,Chilly Potato Shots,145.0,1.0,145.0,0.0,152.26,,Munchies
2026-01,2026-01-06,8396.0,Garlic Bread Supreme [veg],165.0,1.0,165.0,0.0,173.26,,Garlic Bread
2026-01,2026-01-06,8396.0,Peri Peri Dip,30.0,1.0,30.0,0.0,31.5,,Munchies
2026-01,2026-01-06,8396.0,Mexican Veg Pizza (9 Inch),445.0,1.0,445.0,0.0,467.26,9 Inch,Veg Pizza
2026-01,2026-01-06,8395.0,Butter Chicken Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-06,8395.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-06,8395.0,Butter Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-06,8394.0,Fiery Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-06,8394.0,Pineapple Juice,80.0,2.0,160.0,0.0,168.0,,Shakes & Juices
2026-01,2026-01-06,8393.0,Garlic Bread With Cheese,155.0,1.0,155.0,0.0,162.76,,Garlic Bread
2026-01,2026-01-06,8393.0,5 Cheese Pizza (7 Inch),235.0,1.0,235.0,0.0,246.76,7 Inch,Veg Pizza
2026-01,2026-01-06,8393.0,Chikku Shake,89.0,1.0,89.0,0.0,89.0,,Shakes & Juices
2026-01,2026-01-06,8393.0,Chocolate Shake,99.0,1.0,99.0,0.0,99.0,,Shakes & Juices
2026-01,2026-01-06,8392.0,Hot Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-06,8391.0,Regular Chicken Burger,105.0,2.0,210.0,0.0,220.5,,Burger
2026-01,2026-01-06,8390.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-06,8389.0,Bbq Chicken Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-06,8389.0,French Fries,95.0,2.0,190.0,0.0,199.5,,Munchies
2026-01,2026-01-06,8388.0,Burger Combo @ 169,169.0,7.0,1183.0,0.0,1242.16,,Burger
2026-01,2026-01-06,8387.0,2 Medium Non-veg@759,859.0,1.0,859.0,0.0,901.96,,Combos
2026-01,2026-01-06,8386.0,2 Regular Non-veg@409,409.0,1.0,409.0,0.0,429.46,,Combos
2026-01,2026-01-06,8385.0,Cheese N Corn Chicken (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-06,8384.0,Brownie With Ice Cream,210.0,1.0,210.0,0.0,220.5,,Desserts
2026-01,2026-01-06,8384.0,Bbq Chicken Pizza (7 Inch),335.0,1.0,335.0,0.0,351.76,7 Inch,Non Veg Pizza
2026-01,2026-01-06,8384.0,Fresh Garden Mint,120.0,1.0,120.0,0.0,126.0,,Mojitos
2026-01,2026-01-06,8384.0,Green Apple,120.0,1.0,120.0,0.0,126.0,,Mojitos
2026-01,2026-01-07,8430.0,2 Medium Non-veg@759,859.0,1.0,859.0,0.0,901.96,,Combos
2026-01,2026-01-07,8430.0,Pepsi@40rs,40.0,1.0,40.0,0.0,40.0,,Soft Drinks
2026-01,2026-01-07,8429.0,Mexicana Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-07,8429.0,Burger Combo @ 179,179.0,1.0,179.0,0.0,187.94,,Burger
2026-01,2026-01-07,8429.0,Sizzling Brownie,205.0,1.0,205.0,0.0,215.26,,Desserts
2026-01,2026-01-07,8429.0,Chocolate Shake,99.0,1.0,99.0,0.0,99.0,,Shakes & Juices
2026-01,2026-01-07,8428.0,Garlic Bread With Cheese,155.0,2.0,310.0,0.0,325.5,,Garlic Bread
2026-01,2026-01-07,8428.0,BBQ & Onion Pizza (12 Inch),655.0,1.0,655.0,0.0,687.76,12 Inch,Non Veg Pizza
2026-01,2026-01-07,8428.0,Pepsi@50rs,50.0,1.0,50.0,0.0,50.0,,Soft Drinks
2026-01,2026-01-07,8427.0,Non Veg Meal For 4,829.0,1.0,829.0,0.0,870.46,,Combos
2026-01,2026-01-07,8427.0,Veg Meal For 1,259.0,1.0,259.0,0.0,271.96,,Combos
2026-01,2026-01-07,8426.0,2 Medium Non-veg@759,859.0,1.0,859.0,0.0,901.96,,Combos
2026-01,2026-01-07,8426.0,Garlic Bread With Cheese,155.0,1.0,155.0,0.0,162.76,,Garlic Bread
2026-01,2026-01-07,8425.0,BBQ & Onion Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-07,8424.0,Chicken Nuggets Burger,140.0,3.0,420.0,0.0,441.0,,Burger
2026-01,2026-01-07,8424.0,Macaroni N Chicken Salad,189.0,1.0,189.0,0.0,198.44,,Salad
2026-01,2026-01-07,8423.0,Hot Chicken Pizza (9 Inch),485.0,1.0,485.0,0.0,509.26,9 Inch,Non Veg Pizza
2026-01,2026-01-07,8423.0,Hot Passion Pizza (7 Inch),235.0,1.0,235.0,0.0,246.76,7 Inch,Veg Pizza
2026-01,2026-01-07,8423.0,Garlic Bread,120.0,1.0,120.0,0.0,126.0,,Garlic Bread
2026-01,2026-01-07,8423.0,Pepsi 250ml Pet,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-07,8422.0,Regular Chicken Burger,105.0,2.0,210.0,0.0,220.5,,Burger
2026-01,2026-01-07,8422.0,Chocolate Shake,99.0,1.0,99.0,0.0,99.0,,Shakes & Juices
2026-01,2026-01-07,8421.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-07,8420.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-07,8420.0,Margherita Pizza (9 Inch),295.0,1.0,295.0,0.0,309.76,9 Inch,Veg Pizza
2026-01,2026-01-07,8419.0,Mexicana Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-07,8419.0,Supreme Veg Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Veg Pizza
2026-01,2026-01-07,8418.0,Mambo Combo Pizza (7 Inch),315.0,1.0,315.0,0.0,330.76,7 Inch,Non Veg Pizza
2026-01,2026-01-07,8418.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-07,8418.0,Mushroom Delight Pizza (7 Inch),205.0,1.0,205.0,0.0,215.26,7 Inch,Veg Pizza
2026-01,2026-01-07,8418.0,Regular Chicken Burger,105.0,1.0,105.0,0.0,110.26,,Burger
2026-01,2026-01-07,8418.0,Slice 200ml,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-07,8417.0,Red Indian Pizza (9 Inch),475.0,2.0,950.0,237.5,748.12,9 Inch,Non Veg Pizza
2026-01,2026-01-07,8416.0,Super Saver Meal Regular,299.0,1.0,299.0,0.0,313.96,,Combos
2026-01,2026-01-07,8416.0,Fresh Lime Juice,40.0,1.0,40.0,0.0,42.0,,Shakes & Juices
2026-01,2026-01-07,8415.0,Bbq Chicken Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-07,8414.0,Burger Combo @ 179,179.0,1.0,179.0,0.0,187.94,,Burger
2026-01,2026-01-07,8413.0,Non Veg Meal For 1,289.0,1.0,289.0,0.0,303.46,,Combos
2026-01,2026-01-07,8412.0,5 Cheese Pizza (9 Inch),445.0,1.0,445.0,0.0,467.26,9 Inch,Veg Pizza
2026-01,2026-01-07,8412.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-07,8412.0,Mayo,30.0,1.0,30.0,0.0,31.5,,Munchies
2026-01,2026-01-07,8411.0,Fresh Lime Juice,40.0,3.0,120.0,0.0,126.0,,Shakes & Juices
2026-01,2026-01-07,8411.0,Pineapple Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-07,8410.0,Tandoori Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-07,8410.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-07,8409.0,Veg Burger,90.0,1.0,90.0,0.0,94.5,,Burger
2026-01,2026-01-07,8408.0,Regular Chicken Burger,105.0,2.0,210.0,0.0,220.5,,Burger
2026-01,2026-01-07,8408.0,Pineapple Juice,80.0,2.0,160.0,0.0,168.0,,Shakes & Juices
2026-01,2026-01-07,8407.0,Hawaiian Fantasy Pizza (7 Inch),235.0,1.0,235.0,0.0,246.76,7 Inch,Veg Pizza
2026-01,2026-01-08,8454.0,Hot Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-08,8454.0,Pepsi 250ml Pet,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-08,8453.0,Non Veg Meal For 1,289.0,1.0,289.0,0.0,303.46,,Combos
2026-01,2026-01-08,8452.0,Mexicana Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-08,8451.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-08,8451.0,Mint Lime Juice,45.0,2.0,90.0,0.0,94.5,,Shakes & Juices
2026-01,2026-01-08,8451.0,Mexicana Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-08,8450.0,Supreme Veg Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Veg Pizza
2026-01,2026-01-08,8450.0,Cheesy Fries,155.0,1.0,155.0,0.0,162.76,,Munchies
2026-01,2026-01-08,8449.0,Non Veg Meal For 4,829.0,1.0,829.0,0.0,870.46,,Combos
2026-01,2026-01-08,8448.0,Pepsi 250ml Pet,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-08,8447.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-08,8446.0,2 Regular Veg@349,349.0,1.0,349.0,0.0,366.46,,Combos
2026-01,2026-01-08,8444.0,Supreme Veg Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Veg Pizza
2026-01,2026-01-08,8443.0,Bbq Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-08,8442.0,Tandoori Chicken Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-08,8441.0,Veg Pasta,245.0,1.0,245.0,0.0,257.26,,Pasta
2026-01,2026-01-08,8441.0,Veg Pasta,245.0,1.0,245.0,0.0,257.26,,Pasta
2026-01,2026-01-08,8441.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-08,8440.0,Mushroom Delight Pizza (7 Inch),205.0,1.0,205.0,0.0,215.26,7 Inch,Veg Pizza
2026-01,2026-01-08,8440.0,7up 250ml Pet,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-08,8439.0,Brownie With Ice Cream,189.0,1.0,189.0,0.0,198.44,,Desserts
2026-01,2026-01-08,8438.0,Paneer Tikka Butter Masala (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Veg Pizza
2026-01,2026-01-08,8438.0,Grapes Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-08,8437.0,Butter Chicken Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-08,8437.0,7up 250ml Pet,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-08,8436.0,Chikku Shake,89.0,1.0,89.0,0.0,89.0,,Shakes & Juices
2026-01,2026-01-08,8436.0,Fresh Lime Juice,40.0,2.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-08,8436.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-08,8435.0,Makhani Dip,30.0,1.0,30.0,0.0,31.5,,Munchies
2026-01,2026-01-08,8434.0,Chicken Nuggets,130.0,1.0,130.0,0.0,136.5,,Munchies
2026-01,2026-01-08,8434.0,French Fries,95.0,1.0,95.0,0.0,99.76,,Munchies
2026-01,2026-01-08,8434.0,Peri Peri Dip,30.0,1.0,30.0,0.0,31.5,,Munchies
2026-01,2026-01-08,8433.0,Chikku Shake,89.0,2.0,178.0,0.0,178.0,,Shakes & Juices
2026-01,2026-01-08,8432.0,Hot Treat Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-08,8432.0,Chikku Shake,89.0,1.0,89.0,0.0,89.0,,Shakes & Juices
2026-01,2026-01-08,8431.0,Chicken Nuggets,130.0,1.0,130.0,0.0,136.5,,Munchies
2026-01,2026-01-09,8478.0,Tandoori Chicken Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-09,8478.0,Loaded Fries,185.0,1.0,185.0,0.0,194.26,,Munchies
2026-01,2026-01-09,8478.0,Pepsi 250ml Pet,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-09,8478.0,Soft Drink,36.0,1.0,36.0,0.0,36.0,,Soft Drinks
2026-01,2026-01-09,8477.0,Hot Chicken Pizza (9 Inch),445.0,1.0,445.0,0.0,467.26,9 Inch,Non Veg Pizza
2026-01,2026-01-09,8476.0,Super Saver Meal Medium,499.0,1.0,499.0,0.0,523.96,,Combos
2026-01,2026-01-09,8476.0,Pizza Upgrade,40.0,1.0,40.0,0.0,42.0,,Soft Drinks
2026-01,2026-01-09,8476.0,Mushroom Delight Pizza (7 Inch),205.0,1.0,205.0,0.0,215.26,7 Inch,Veg Pizza
2026-01,2026-01-09,8475.0,Mexicana Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-09,8474.0,Combo Delight Non-veg,189.0,1.0,189.0,0.0,198.44,,Combos
2026-01,2026-01-09,8473.0,Hot Chicken Pizza (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-09,8472.0,Pepsi 250ml Pet,20.0,1.0,20.0,0.0,20.0,,Soft Drinks
2026-01,2026-01-09,8471.0,2 Large Veg@999,1119.0,1.0,1119.0,0.0,1174.96,,Combos
2026-01,2026-01-09,8471.0,Supreme Veg Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Veg Pizza
2026-01,2026-01-09,8471.0,Garlic Bread With Cheese,155.0,3.0,465.0,0.0,488.26,,Garlic Bread
2026-01,2026-01-09,8471.0,Veg Pasta,245.0,1.0,245.0,0.0,257.26,,Pasta
2026-01,2026-01-09,8470.0,Red Indian Pizza (7 Inch),299.0,1.0,299.0,0.0,313.96,7 Inch,Non Veg Pizza
2026-01,2026-01-09,8469.0,Plain Cheese Pizza (12 Inch),535.0,1.0,535.0,0.0,561.76,12 Inch,Veg Pizza
2026-01,2026-01-09,8469.0,Butter Chicken Pizza (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-09,8469.0,French Fries,95.0,2.0,190.0,0.0,199.5,,Munchies
2026-01,2026-01-09,8469.0,Garlic Bread With Cheese,155.0,1.0,155.0,0.0,162.76,,Garlic Bread
2026-01,2026-01-09,8469.0,Regular Chicken Burger,105.0,2.0,210.0,0.0,220.5,,Burger
2026-01,2026-01-09,8468.0,Cheese N Corn Chicken (9 Inch),445.0,1.0,445.0,0.0,467.26,9 Inch,Non Veg Pizza
2026-01,2026-01-09,8467.0,Chicken Tikka Butter Masala (12 Inch),685.0,1.0,685.0,0.0,719.26,12 Inch,Non Veg Pizza
2026-01,2026-01-09,8466.0,Non Veg Meal For 4,829.0,1.0,829.0,0.0,870.46,,Combos
2026-01,2026-01-09,8465.0,Bbq Chicken Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Non Veg Pizza
2026-01,2026-01-09,8465.0,Veg Tandoori Paneer Pizza (9 Inch),475.0,1.0,475.0,0.0,498.76,9 Inch,Veg Pizza
2026-01,2026-01-09,8465.0,Soft Drink,60.0,1.0,60.0,0.0,60.0,,Soft Drinks
2026-01,2026-01-09,8464.0,Chicken Pasta,275.0,1.0,275.0,0.0,288.76,,Pasta
2026-01,2026-01-09,8463.0,Mexican Veg Pizza (7 Inch),205.0,1.0,205.0,0.0,215.26,7 Inch,Veg Pizza
2026-01,2026-01-09,8463.0,Grapes Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-09,8462.0,Chocolate Shake,99.0,1.0,99.0,0.0,99.0,,Shakes & Juices
2026-01,2026-01-09,8462.0,Chikku Shake,89.0,1.0,89.0,0.0,89.0,,Shakes & Juices
2026-01,2026-01-09,8461.0,Cheese N Corn Chicken (7 Inch),245.0,1.0,245.0,0.0,257.26,7 Inch,Non Veg Pizza
2026-01,2026-01-09,8461.0,Loaded Fries,185.0,1.0,185.0,0.0,194.26,,Munchies
2026-01,2026-01-09,8460.0,Watermelon Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-09,8460.0,Loaded Fries,185.0,1.0,185.0,0.0,194.26,,Munchies
2026-01,2026-01-09,8460.0,Pineapple Juice,80.0,1.0,80.0,0.0,84.0,,Shakes & Juices
2026-01,2026-01-09,8459.0,Tender Coconut,99.0,1.0,99.0,0.0,99.0,,Shakes & Juices
