Month_code,Category,Subcategory,Item_Name,consumed-stock_amount,YEAR_MONTH,Total Sales[POS Sales less GST + Swiggy to Loocos],consumed-stock_amount%
2024-05,PACKAGING MATERIALS,burger box,Mini Burger Box,720.0,2024-05,481157.89999999997,0.15
2024-05,PACKAGING MATERIALS,cling flim,Cling Flim,120.0,2024-05,481157.89999999997,0.02
2024-05,PACKAGING MATERIALS,french fries box,French Fries Box,-321.0,2024-05,481157.89999999997,-0.07
2024-05,PACKAGING MATERIALS,garlic bread box,Garlic Bread Box,-181.44000000000005,2024-05,481157.89999999997,-0.04
2024-05,PACKAGING MATERIALS,large pizza box,Large Pizza Box,-544.4499999999998,2024-05,481157.89999999997,-0.11
2024-05,PACKAGING MATERIALS,medium pizza box,Medium Pizza Box,1009.1900000000003,2024-05,481157.89999999997,0.21
2024-05,PACKAGING MATERIALS,paper bag,paper bags regular,1400.0,2024-05,481157.89999999997,0.29
2024-05,PACKAGING MATERIALS,paper bag,paper bags medium,968.0,2024-05,481157.89999999997,0.2
2024-05,PACKAGING MATERIALS,paper bag,paper bags large,48.0,2024-05,481157.89999999997,0.01
2024-05,PACKAGING MATERIALS,paper glass,Paper Glass,330.0,2024-05,481157.89999999997,0.07
2024-05,PACKAGING MATERIALS,paper glass,Moktails Glass,280.0,2024-05,481157.89999999997,0.06
2024-05,PACKAGING MATERIALS,paper straw,Paper Straw,120.0,2024-05,481157.89999999997,0.02
2024-05,PACKAGING MATERIALS,pasta container,Pasta Container Black,1611.0,2024-05,481157.89999999997,0.33
2024-05,PACKAGING MATERIALS,plastic cover,bio cover,216.0,2024-05,481157.89999999997,0.04
2024-05,PACKAGING MATERIALS,regular pizza box,Regular Pizza Box,5380.0,2024-05,481157.89999999997,1.12
2024-05,PACKAGING MATERIALS,salad bowl,Salad Bowl 500ml,524.0,2024-05,481157.89999999997,0.11
2024-05,PACKAGING MATERIALS,salad bowl,Salad Bowl 250ml,262.5,2024-05,481157.89999999997,0.05
2024-05,PACKAGING MATERIALS,salad bowl,Dip Bowl,36.0,2024-05,481157.89999999997,0.01
2024-05,PACKAGING MATERIALS,tissue,Tissue,288.0,2024-05,481157.89999999997,0.06
2024-05,PACKAGING MATERIALS,wooden fork,wooden fork,212.5,2024-05,481157.89999999997,0.04
2024-05,PACKAGING MATERIALS,wooden spoon,wodden spoon,94.8,2024-05,481157.89999999997,0.02
2024-05,PACKAGING MATERIALS,wooden spoon,Wooden Spoon,-135.0,2024-05,481157.89999999997,-0.03
2024-05,SAUCES & SPREADS,chocolate sauce,Malas Chocolate Sauce 5 ltr,1060.0,2024-05,481157.89999999997,0.22
2024-05,SAUCES & SPREADS,eggless mayonnaise,Veeba Eggless Mayonise Chef 1KG,980.0,2024-05,481157.89999999997,0.2
2024-05,SAUCES & SPREADS,garlic chilli spread,chilli garlic spread,324.0,2024-05,481157.89999999997,0.07
2024-05,SAUCES & SPREADS,gouda flavoured dressing,Veeba Gouda Flavoured Dressing,1016.4000000000005,2024-05,481157.89999999997,0.21
2024-05,SAUCES & SPREADS,honey mustard dressing,Honey,73.19999999999999,2024-05,481157.89999999997,0.02
2024-05,SAUCES & SPREADS,ketchup sachet,Veeba Ketchup Sachet,1860.25,2024-05,481157.89999999997,0.39
2024-05,SAUCES & SPREADS,makhani gravy,Veeba Makhani Gravy 1KG,735.0,2024-05,481157.89999999997,0.15
2024-05,SAUCES & SPREADS,pasta sauce,veeba pizza pasta sauce,1102.0199999999995,2024-05,481157.89999999997,0.23
2024-05,SAUCES & SPREADS,pizza sauce,Veeba Pasta & Pizza Sauce 1KG,2204.16,2024-05,481157.89999999997,0.46
2024-05,SAUCES & SPREADS,pizza sauce,Pizza sauce premix,1137.5,2024-05,481157.89999999997,0.24
2024-05,SAUCES & SPREADS,tandoori mayonnaise,Tandoori Tikka Marinade 500Grm,4025.0,2024-05,481157.89999999997,0.84
2024-05,SAUCES & SPREADS,tandoori spread,Veeba Tandoori Spread-1kg,434.0,2024-05,481157.89999999997,0.09
2024-05,SAUCES & SPREADS,thousand island dressing,Veeba ThousandIsland Dressing 1KG,188.0,2024-05,481157.89999999997,0.04
2024-05,SAUCES & SPREADS,tomato ketchup,tomato ketchup,525.0,2024-05,481157.89999999997,0.11
2024-05,SAUCES & SPREADS,tomato ketchup,Veeba T. Ketchup 1.2KG,0.0,2024-05,481157.89999999997,0.0
2024-05,STATIONERY & MISC,cash voucher book,Cash Voucher Book,330.0,2024-05,481157.89999999997,0.07
2024-05,STATIONERY & MISC,pen,HABIT JALAPENO SLICES 2.9 KG,1251.0,2024-05,481157.89999999997,0.26
2024-05,STATIONERY & MISC,pen,Puramate Pasta-Penne Rigatte 500g,748.0,2024-05,481157.89999999997,0.16
2024-05,UNMAPPED,UNMAPPED,grocery,21584.61,2024-05,481157.89999999997,4.49
2024-05,UNMAPPED,UNMAPPED,veg,7852.92,2024-05,481157.89999999997,1.63
2024-05,UNMAPPED,UNMAPPED,eng veg,2428.03,2024-05,481157.89999999997,0.5
2024-05,UNMAPPED,UNMAPPED,black olive slice Habit,1205.12,2024-05,481157.89999999997,0.25
2024-05,UNMAPPED,UNMAPPED,Brocoli,379.0,2024-05,481157.89999999997,0.08
2024-05,UNMAPPED,UNMAPPED,bio covers,360.0,2024-05,481157.89999999997,0.07
2024-05,UNMAPPED,UNMAPPED,egg 7,350.0,2024-05,481157.89999999997,0.07
2024-05,UNMAPPED,UNMAPPED,Puramate Pasta-Gomiti Rigate - macroni - 500g,272.0,2024-05,481157.89999999997,0.06
2024-05,UNMAPPED,UNMAPPED,egg 6,210.0,2024-05,481157.89999999997,0.04
2024-05,UNMAPPED,UNMAPPED,red paprika habit,199.0,2024-05,481157.89999999997,0.04
2024-05,UNMAPPED,UNMAPPED,rubber band,200.0,2024-05,481157.89999999997,0.04
2024-05,UNMAPPED,UNMAPPED,Hand Wash,95.0,2024-05,481157.89999999997,0.02
2024-05,UNMAPPED,UNMAPPED,Mango Crush Sauce 750ml Malas,110.66,2024-05,481157.89999999997,0.02
2024-05,UNMAPPED,UNMAPPED,ice cube/80,80.0,2024-05,481157.89999999997,0.02
2024-05,UNMAPPED,UNMAPPED,Green Peas,65.5,2024-05,481157.89999999997,0.01
2024-05,UNMAPPED,UNMAPPED,egg-6.50,65.0,2024-05,481157.89999999997,0.01
2024-05,UNMAPPED,UNMAPPED,Parsely-Veg,24.0,2024-05,481157.89999999997,0.0
2024-05,UNMAPPED,UNMAPPED,churanga,18.0,2024-05,481157.89999999997,0.0
2024-05,UNMAPPED,UNMAPPED,KOT Printing Rolls,-936.0,2024-05,481157.89999999997,-0.19
2024-05,UTILITIES & EXPENSES,lpg gas,Gas-LPG-HPCL,14380.0,2024-05,481157.89999999997,2.99
2024-05,VEGETABLES,baby corn,habit baby corn,1470.0,2024-05,481157.89999999997,0.31
2024-05,VEGETABLES,baby corn,Baby Corn Whole-450GM-Golden Crown,-980.0,2024-05,481157.89999999997,-0.2
2024-05,VEGETABLES,capsicum,Red yellow capsicum,360.0,2024-05,481157.89999999997,0.07
2024-05,VEGETABLES,capsicum,capsicum,148.0,2024-05,481157.89999999997,0.03
2024-05,VEGETABLES,fresh basil,Puramate Basil 250g Pouch,195.0,2024-05,481157.89999999997,0.04
2024-05,VEGETABLES,fresh basil,BASIL,68.0,2024-05,481157.89999999997,0.01
2024-05,VEGETABLES,garlic,Garlic-Veg,1500.0,2024-05,481157.89999999997,0.31
2024-05,VEGETABLES,ginger,Ginger-Veg,32.0,2024-05,481157.89999999997,0.01
2024-05,VEGETABLES,lemon,lemon,70.0,2024-05,481157.89999999997,0.01
2024-05,VEGETABLES,mushroom,G.Crown Mushroom Slice 800g,3564.0,2024-05,481157.89999999997,0.74
2024-05,VEGETABLES,onion,Onion-Veg,165.0,2024-05,481157.89999999997,0.03
2024-05,VEGETABLES,tomato,hybrid tomato,2085.0,2024-05,481157.89999999997,0.43
2024-05,VEGETABLES,tomato,tomato hibreed,430.0,2024-05,481157.89999999997,0.09
2024-05,VEGETABLES,tomato,tomato,60.0,2024-05,481157.89999999997,0.01
2024-04,BAKERY & PREMIX,bread premix,Bread Premix,216.0,2024-04,469828.19999999995,0.05
2024-04,BAKERY & PREMIX,brownie,Brownie,1540.0,2024-04,469828.19999999995,0.33
2024-04,BAKERY & PREMIX,pizza premix,Pizza Premix,3792.0,2024-04,469828.19999999995,0.81
2024-04,BEVERAGES,7up,7UP 1250ml Pet,2018.38,2024-04,469828.19999999995,0.43
2024-04,BEVERAGES,7up,7up pet 750ml,1650.24,2024-04,469828.19999999995,0.35
2024-04,BEVERAGES,7up,7up 250ml Pet,1225.0,2024-04,469828.19999999995,0.26
2024-04,BEVERAGES,7up,7up750mlpet,1203.3,2024-04,469828.19999999995,0.26
2024-04,BEVERAGES,7up,7UP 750ml Pet,1123.75,2024-04,469828.19999999995,0.24
2024-04,BEVERAGES,7up,7up 250ml Can,600.0,2024-04,469828.19999999995,0.13
2024-04,BEVERAGES,aqua fina,Aqua Fina Mineral Water 1Ltr,714.0,2024-04,469828.19999999995,0.15
2024-04,BEVERAGES,blue occean syrup,DVC BLUE OCCEAN FLV SYRUP 750ML,742.0,2024-04,469828.19999999995,0.16
2024-04,BEVERAGES,bubblegum syrup,DVC Bubblegum Syrup Syrup 750 ml,97.69999999999999,2024-04,469828.19999999995,0.02
2024-04,BEVERAGES,cucumber syrup,DVC Cucumber Syrup 750 ml,1113.0,2024-04,469828.19999999995,0.24
2024-04,BEVERAGES,dew,Dew 250ml Pet,997.5,2024-04,469828.19999999995,0.21
2024-04,BEVERAGES,dew,Dew 750ml Pet,891.25,2024-04,469828.19999999995,0.19
2024-04,BEVERAGES,dew,Dew 250ml Can,180.0,2024-04,469828.19999999995,0.04
2024-04,BEVERAGES,lehar soda,Lehar Soda,1053.4399999999998,2024-04,469828.19999999995,0.22
2024-04,BEVERAGES,mango syrup,DVC Mango Beverage Blend Syrup 750 ml,535.24,2024-04,469828.19999999995,0.11
2024-04,BEVERAGES,mirinda,Mirinda 750ml pet,687.6,2024-04,469828.19999999995,0.15
2024-04,BEVERAGES,mirinda,Mirinda 250ml pet,472.5,2024-04,469828.19999999995,0.1
2024-04,BEVERAGES,mixed berry syrup,DVC Mixed Berry Beverage Blend Syrup 750 ml,-662.4000000000001,2024-04,469828.19999999995,-0.14
2024-04,BEVERAGES,mojito mint,DVC MOJITO MINT 750ML,-2756.0,2024-04,469828.19999999995,-0.59
2024-04,BEVERAGES,passion fruit syrup,DVC PASSION FRUIT FLV SYRUP 750ML,2756.0,2024-04,469828.19999999995,0.59
2024-04,BEVERAGES,passion fruit syrup,DVC Passion Fruit 750ML,-1611.22,2024-04,469828.19999999995,-0.34
2024-04,BEVERAGES,peach syrup,DVC Peach GardenSyrup 750 ml,53.0,2024-04,469828.19999999995,0.01
2024-04,BEVERAGES,pepsi,Pepsi 750ml Pet,3506.76,2024-04,469828.19999999995,0.75
2024-04,BEVERAGES,pepsi,Pepsi 250ml Pet,2537.5,2024-04,469828.19999999995,0.54
2024-04,BEVERAGES,pepsi,Pepsi 1250ml Pet,1528.86,2024-04,469828.19999999995,0.33
2024-04,BEVERAGES,pepsi,Pepsi 250ml Can,930.0,2024-04,469828.19999999995,0.2
2024-04,BEVERAGES,slice mango,Slice Mango 600ml pet,721.8,2024-04,469828.19999999995,0.15
2024-04,BEVERAGES,slice mango,slice 350 ml,656.4,2024-04,469828.19999999995,0.14
2024-04,BEVERAGES,slice mango,Slice Mango 200ml pet,530.1,2024-04,469828.19999999995,0.11
2024-04,BEVERAGES,slice mango,Slice Mango 250ml pet,-353.4,2024-04,469828.19999999995,-0.08
2024-04,BEVERAGES,strawberry syrup,DVC Strawberry Syrup Syrup 750 ml,1954.08,2024-04,469828.19999999995,0.42
2024-04,BEVERAGES,strawberry syrup,DVC Strawberry Syrup 750 ml,341.96,2024-04,469828.19999999995,0.07
2024-04,BEVERAGES,strawberry syrup,straw,78.0,2024-04,469828.19999999995,0.02
2024-04,CHEESE & DAIRY,butter,butter,2356.0,2024-04,469828.19999999995,0.5
2024-04,CHEESE & DAIRY,butter,Butter Scotch Ice-cream,1159.5,2024-04,469828.19999999995,0.25
2024-04,CHEESE & DAIRY,butter,Butter Scotch Sauce 750ml,57.2,2024-04,469828.19999999995,0.01
2024-04,CHEESE & DAIRY,cheddar cheese,dynamix shredded cheese,10392.0,2024-04,469828.19999999995,2.21
2024-04,CHEESE & DAIRY,diced mozzarella,dynamic diced mozerella,25538.24,2024-04,469828.19999999995,5.44
2024-04,CHEESE & DAIRY,fresh cream,Flexi Cream Gold,2006.0000000000005,2024-04,469828.19999999995,0.43
2024-04,CHEESE & DAIRY,fresh cream,Chocolate Ice-cream,945.0,2024-04,469828.19999999995,0.2
2024-04,CHEESE & DAIRY,fresh cream,Vanilla Ice-cream 4ltr,544.0,2024-04,469828.19999999995,0.12
2024-04,CHEESE & DAIRY,fresh cream,Vanilla Ice-cream,494.55,2024-04,469828.19999999995,0.11
2024-04,CHEESE & DAIRY,fresh cream,Strawberry-Ice cream,251.5999999999999,2024-04,469828.19999999995,0.05
2024-04,CHEESE & DAIRY,fresh cream,Chocolate Ice-cream 4ltr,-1060.8,2024-04,469828.19999999995,-0.23
2024-04,CHEESE & DAIRY,milk,milk,937.5,2024-04,469828.19999999995,0.2
2024-04,CHEESE & DAIRY,milk,milk 28 milma,112.0,2024-04,469828.19999999995,0.02
2024-04,CHEESE & DAIRY,paneer,Paneer,1450.0,2024-04,469828.19999999995,0.31
2024-04,CHEESE & DAIRY,paneer,paneer,580.0,2024-04,469828.19999999995,0.12
2024-04,CHEESE & DAIRY,paneer,Paneer tikka masala,270.48,2024-04,469828.19999999995,0.06
2024-04,CHEESE & DAIRY,processed cheese,Processed cheese block,1375.0,2024-04,469828.19999999995,0.29
2024-04,CLEANING SUPPLIES,floor cleaning liquid,Floor Cleaning Liquid Soad,220.0,2024-04,469828.19999999995,0.05
2024-04,"FLOUR, GRAINS & DRY GOODS",atta,atta,249.0,2024-04,469828.19999999995,0.05
2024-04,"FLOUR, GRAINS & DRY GOODS",atta,Atta Loose,-61.5,2024-04,469828.19999999995,-0.01
2024-04,"FLOUR, GRAINS & DRY GOODS",corn meal,Corn Meal - MAKKA RAVA,-141.0,2024-04,469828.19999999995,-0.03
2024-04,"FLOUR, GRAINS & DRY GOODS",maida,Maida(Porotta 50kg),6290.0,2024-04,469828.19999999995,1.34
2024-04,"FLOUR, GRAINS & DRY GOODS",maida,maida 30kg,1290.0,2024-04,469828.19999999995,0.27
2024-04,"FLOUR, GRAINS & DRY GOODS",rice,staff rice,-200.0,2024-04,469828.19999999995,-0.04
2024-04,FROZEN ITEMS,fish finger,fish finger,237.89,2024-04,469828.19999999995,0.05
2024-04,FROZEN ITEMS,french fries,French Fries 6mm-Hungritos,9628.0,2024-04,469828.19999999995,2.05
2024-04,FROZEN ITEMS,french fries,french fry hungritos 2.5kg,-560.0,2024-04,469828.19999999995,-0.12
2024-04,FROZEN ITEMS,frozen sweet corn,Frozen Sweet Corn-Pal Fresh,374.5,2024-04,469828.19999999995,0.08
2024-04,FROZEN ITEMS,frozen sweet corn,Frozen Sweet Corn,-250.0,2024-04,469828.19999999995,-0.05
2024-04,FROZEN ITEMS,potato pops,POTATO POPS,263.47,2024-04,469828.19999999995,0.06
2024-04,FROZEN ITEMS,potato wedges,Mc Cain Potato Wedges 2.5kg,963.2,2024-04,469828.19999999995,0.21
2024-04,FROZEN ITEMS,savoury wedges,Savoury Wedges 2.5 KG,-464.8,2024-04,469828.19999999995,-0.1
2024-04,FRUITS,apple,DVC Green Apple 750 ML,795.0,2024-04,469828.19999999995,0.17
2024-04,FRUITS,cherry,Cherry,30.0,2024-04,469828.19999999995,0.01
2024-04,FRUITS,chicku pulp,Berry Fresh Chicku Pulp,616.0,2024-04,469828.19999999995,0.13
2024-04,FRUITS,pineapple,Pineapple slice-Tajir Habit-850g,1102.5,2024-04,469828.19999999995,0.23
2024-04,FRUITS,pineapple,Pineapple-Veg,-504.0,2024-04,469828.19999999995,-0.11
2024-04,FRUITS,tender coconut pulp,Berry Fresh Tender Coconut Pulp,756.0,2024-04,469828.19999999995,0.16
2024-04,FRUITS,watermelon,DVC Watermelon Syrup 750 ml,341.95,2024-04,469828.19999999995,0.07
2024-04,KITCHEN EQUIPMENT & UTENSILS,tripod,Tripod,296.0,2024-04,469828.19999999995,0.06
2024-04,MASALA & SEASONINGS,aromat seasoning,Aromat Seasoning Powder,-86.0,2024-04,469828.19999999995,-0.02
2024-04,MASALA & SEASONINGS,bbq mix,bbq mix,1488.0,2024-04,469828.19999999995,0.32
2024-04,MASALA & SEASONINGS,bbq mix,BBQ Mix Masala,-744.0,2024-04,469828.19999999995,-0.16
2024-04,MASALA & SEASONINGS,chilly flakes,chilly flakes sachet,461.24,2024-04,469828.19999999995,0.1
2024-04,MASALA & SEASONINGS,chilly flakes,Green Chilly-Veg,40.0,2024-04,469828.19999999995,0.01
2024-04,MASALA & SEASONINGS,chilly flakes,chilly flakes 500gm,29.25,2024-04,469828.19999999995,0.01
2024-04,MASALA & SEASONINGS,herb mix,Herb Mix Masla,-658.75,2024-04,469828.19999999995,-0.14
2024-04,MASALA & SEASONINGS,mexican mix,mexican mix,2697.5,2024-04,469828.19999999995,0.57
2024-04,MASALA & SEASONINGS,oregano,Oregano Sprinkler 500g,649.6,2024-04,469828.19999999995,0.14
2024-04,MASALA & SEASONINGS,oregano,OREGANO SACHET 0.8GM,220.0,2024-04,469828.19999999995,0.05
2024-04,MASALA & SEASONINGS,piri piri marinade,Piri Piri Marinade 1KG,-210.37,2024-04,469828.19999999995,-0.04
2024-04,MASALA & SEASONINGS,tandoori masala,Tandoori mix Masala,790.0,2024-04,469828.19999999995,0.17
2024-04,MASALA & SEASONINGS,tandoori masala,Tandoori Masala,-173.82,2024-04,469828.19999999995,-0.04
2024-04,MEAT & POULTRY,boneless chicken,bonless chicken,19983.4,2024-04,469828.19999999995,4.25
2024-04,MEAT & POULTRY,boneless chicken,Boneless Chicken,3222.54,2024-04,469828.19999999995,0.69
2024-04,MEAT & POULTRY,chicken kheema,Chicken Kheema  Masala,416.6400000000001,2024-04,469828.19999999995,0.09
2024-04,MEAT & POULTRY,chicken nuggets,Chicken Nuggets-Godrej-1kg,736.0,2024-04,469828.19999999995,0.16
2024-04,MEAT & POULTRY,chicken popcorn,CHICKEN POPCORN,249.87,2024-04,469828.19999999995,0.05
2024-04,MEAT & POULTRY,chicken salami,Zippy Chicken Salami,312.48,2024-04,469828.19999999995,0.07
2024-04,MEAT & POULTRY,lamb pepperoni,Lamp Pepperoni,537.0,2024-04,469828.19999999995,0.11
2024-04,MEAT & POULTRY,staff chicken,staff chicken,340.0,2024-04,469828.19999999995,0.07
2024-04,OILS,olive oil,habit olive oil,0.0,2024-04,469828.19999999995,0.0
2024-04,OILS,palm oil,Palm Oil - Refined Oil,1435.0,2024-04,469828.19999999995,0.31
2024-04,OILS,pomace olive oil,sano pomace olive oil,738.0,2024-04,469828.19999999995,0.16
2024-04,PACKAGING MATERIALS,bio bag,bio plate,-255.0,2024-04,469828.19999999995,-0.05
2024-04,PACKAGING MATERIALS,burger box,Mini Burger Box,180.0,2024-04,469828.19999999995,0.04
2024-04,PACKAGING MATERIALS,butter paper,butter papper,70.0,2024-04,469828.19999999995,0.01
2024-04,PACKAGING MATERIALS,cling flim,Cling Flim,0.0,2024-04,469828.19999999995,0.0
2024-04,PACKAGING MATERIALS,french fries box,French Fries Box,535.0,2024-04,469828.19999999995,0.11
2024-04,PACKAGING MATERIALS,garlic bread box,Garlic Bread Box,990.0,2024-04,469828.19999999995,0.21
2024-04,PACKAGING MATERIALS,large pizza box,Large Pizza Box,3519.45,2024-04,469828.19999999995,0.75
2024-04,PACKAGING MATERIALS,medium pizza box,Medium Pizza Box,4557.99,2024-04,469828.19999999995,0.97
2024-04,PACKAGING MATERIALS,paper bag,paper bags large,324.0,2024-04,469828.19999999995,0.07
2024-04,PACKAGING MATERIALS,paper bag,paper bags medium,198.0,2024-04,469828.19999999995,0.04
2024-04,PACKAGING MATERIALS,paper bag,paper bags regular,-270.0,2024-04,469828.19999999995,-0.06
2024-04,PACKAGING MATERIALS,paper glass,Paper Glass,-130.0,2024-04,469828.19999999995,-0.03
2024-04,PACKAGING MATERIALS,paper glass,Moktails Glass,-480.0,2024-04,469828.19999999995,-0.1
2024-04,PACKAGING MATERIALS,paper plate,Paper Plates,375.0,2024-04,469828.19999999995,0.08
2024-04,PACKAGING MATERIALS,paper straw,Paper Straw,-80.0,2024-04,469828.19999999995,-0.02
2024-04,PACKAGING MATERIALS,pasta container,Pasta Container Black,447.5,2024-04,469828.19999999995,0.1
2024-04,PACKAGING MATERIALS,plastic cover,plastic cover,240.0,2024-04,469828.19999999995,0.05
2024-04,PACKAGING MATERIALS,plastic cover,bio cover,-216.0,2024-04,469828.19999999995,-0.05
2024-04,PACKAGING MATERIALS,regular pizza box,Regular Pizza Box,3870.0,2024-04,469828.19999999995,0.82
2024-04,PACKAGING MATERIALS,salad bowl,Salad Bowl 250ml,84.0,2024-04,469828.19999999995,0.02
2024-04,PACKAGING MATERIALS,salad bowl,Salad Bowl 500ml,39.299999999999955,2024-04,469828.19999999995,0.01
2024-04,PACKAGING MATERIALS,salad bowl,Dip Bowl,-96.0,2024-04,469828.19999999995,-0.02
2024-04,PACKAGING MATERIALS,tissue,Tissue,-54.0,2024-04,469828.19999999995,-0.01
2024-04,PACKAGING MATERIALS,wooden fork,wooden fork,127.5,2024-04,469828.19999999995,0.03
2024-04,PACKAGING MATERIALS,wooden spoon,Wooden Spoon-140mm,85.8,2024-04,469828.19999999995,0.02
2024-04,PACKAGING MATERIALS,wooden spoon,wodden spoon,63.2,2024-04,469828.19999999995,0.01
2024-04,SAUCES & SPREADS,chocolate sauce,DVC CHocolate Sauce 2 LTR,1725.75,2024-04,469828.19999999995,0.37
2024-04,SAUCES & SPREADS,chocolate sauce,Malas Chocolate Sauce 5 ltr,-1060.0,2024-04,469828.19999999995,-0.23
2024-04,SAUCES & SPREADS,eggless mayonnaise,Veeba Eggless Mayonise Chef 1KG,1263.7799999999997,2024-04,469828.19999999995,0.27
2024-04,SAUCES & SPREADS,garlic chilli spread,chilli garlic spread,162.0,2024-04,469828.19999999995,0.03
2024-04,SAUCES & SPREADS,gouda flavoured dressing,Veeba Gouda Flavoured Dressing,813.1199999999999,2024-04,469828.19999999995,0.17
2024-04,SAUCES & SPREADS,honey mustard dressing,Honey,0.0,2024-04,469828.19999999995,0.0
2024-04,SAUCES & SPREADS,ketchup sachet,Veeba Ketchup Sachet,1605.0,2024-04,469828.19999999995,0.34
2024-04,SAUCES & SPREADS,makhani gravy,Veeba Makhani Gravy 1KG,210.0,2024-04,469828.19999999995,0.04
2024-04,SAUCES & SPREADS,pasta sauce,veeba pizza pasta sauce,5142.76,2024-04,469828.19999999995,1.09
2024-04,SAUCES & SPREADS,pizza sauce,Pizza sauce premix,0.0,2024-04,469828.19999999995,0.0
2024-04,SAUCES & SPREADS,pizza sauce,Veeba Pasta & Pizza Sauce 1KG,-2204.16,2024-04,469828.19999999995,-0.47
2024-04,SAUCES & SPREADS,schezwan sauce,Schezwan sauce,540.0,2024-04,469828.19999999995,0.11
2024-04,SAUCES & SPREADS,tandoori mayonnaise,Tandoori Tikka Marinade 500Grm,0.0,2024-04,469828.19999999995,0.0
2024-04,SAUCES & SPREADS,tandoori spread,Veeba Tandoori Spread-1kg,-217.0,2024-04,469828.19999999995,-0.05
2024-04,SAUCES & SPREADS,thousand island dressing,Veeba ThousandIsland Dressing 1KG,187.98000000000002,2024-04,469828.19999999995,0.04
2024-04,SAUCES & SPREADS,tomato ketchup,Veeba T. Ketchup 1.2KG,315.0,2024-04,469828.19999999995,0.07
2024-04,STATIONERY & MISC,pen,Puramate Pasta-Penne Rigatte 500g,884.0,2024-04,469828.19999999995,0.19
2024-04,STATIONERY & MISC,pen,HABIT JALAPENO SLICES 2.9 KG,834.0,2024-04,469828.19999999995,0.18
2024-04,UNMAPPED,UNMAPPED,grocery,14523.059999999998,2024-04,469828.19999999995,3.09
2024-04,UNMAPPED,UNMAPPED,veg,8777.9,2024-04,469828.19999999995,1.87
2024-04,UNMAPPED,UNMAPPED,KOT Printing Rolls,1560.0,2024-04,469828.19999999995,0.33
2024-04,UNMAPPED,UNMAPPED,black olive slice Habit,1506.3999999999996,2024-04,469828.19999999995,0.32
2024-04,UNMAPPED,UNMAPPED,eng veg,848.0,2024-04,469828.19999999995,0.18
2024-04,UNMAPPED,UNMAPPED,eng.veg,752.0,2024-04,469828.19999999995,0.16
2024-04,UNMAPPED,UNMAPPED,red paprika habit,398.0,2024-04,469828.19999999995,0.08
2024-04,UNMAPPED,UNMAPPED,bio covers,340.0,2024-04,469828.19999999995,0.07
2024-04,UNMAPPED,UNMAPPED,Brocoli,285.0,2024-04,469828.19999999995,0.06
2024-04,UNMAPPED,UNMAPPED,egg 7,182.0,2024-04,469828.19999999995,0.04
2024-04,UNMAPPED,UNMAPPED,Green Peas,117.9,2024-04,469828.19999999995,0.03
2024-04,UNMAPPED,UNMAPPED,egg 6,120.0,2024-04,469828.19999999995,0.03
