Date,Type,Item Type,Name,Order Quantity,Consumable Cheese per item,Total Consumable Cheese
2025-05-24,POS,item,7 Inch - Regular Pizza,9.0,40.0,360.0
2025-05-24,Swiggy,item,7 Inch - Regular Pizza,7.0,40.0,280.0
2025-05-24,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2025-05-24,POS,item,Big Slice Of Pizza,1.0,0.0,0.0
2025-05-24,POS,item,Burger Combo @ 169,2.0,0.0,0.0
2025-05-24,Swiggy,item,Butterscotch Sundae,1.0,0.0,0.0
2025-05-24,POS,item,Cheesy Fries,1.0,0.0,0.0
2025-05-24,POS,item,French Fries,5.0,0.0,0.0
2025-05-24,Swiggy,item,French Fries,1.0,0.0,0.0
2025-05-24,POS,item,Loaded Fries,5.0,0.0,0.0
2025-05-24,POS,item,Mdew 330ml Can,1.0,0.0,0.0
2025-05-24,POS,item,Mdew@40rs,1.0,0.0,0.0
2025-05-24,POS,item,Pepsi 250ml Pet,2.0,0.0,0.0
2025-05-24,POS,item,Pepsi@50rs,1.0,0.0,0.0
2025-05-24,POS,item,Regular Chicken Burger,3.0,0.0,0.0
2025-05-24,POS,item,Slice 200ml,1.0,0.0,0.0
2025-05-23,POS,item,2 Medium Non-veg@759,2.0,150.0,300.0
2025-05-23,POS,item,12 Inch - Large Pizza,1.0,120.0,120.0
2025-05-23,Swiggy,item,12 Inch - Large Pizza,1.0,120.0,120.0
2025-05-23,POS,item,9 Inch - Medium Pizza,4.0,75.0,300.0
2025-05-23,Swiggy,item,9 Inch - Medium Pizza,1.0,75.0,75.0
2025-05-23,Swiggy,item,Bada Saver Meal Medium,1.0,75.0,75.0
2025-05-23,POS,item,7 Inch - Regular Pizza,7.0,40.0,280.0
2025-05-23,Swiggy,item,7 Inch - Regular Pizza,5.0,40.0,200.0
2025-05-23,POS,item,Garlic Bread Supreme [veg],1.0,40.0,40.0
2025-05-23,POS,item,Garlic Bread With Cheese,2.0,40.0,80.0
2025-05-23,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2025-05-23,POS,addon,7 Inch - Regular Pizza -Extra Cheese,1.0,20.0,20.0
2025-05-23,POS,item,Combo Delight Veg,1.0,20.0,20.0
2025-05-23,POS,item,Big Slice Of Pizza,3.0,0.0,0.0
2025-05-23,Swiggy,item,Brownie,1.0,0.0,0.0
2025-05-23,Swiggy,item,Chicken Loaded Fries,1.0,0.0,0.0
2025-05-23,Swiggy,item,Chicken Pasta,1.0,0.0,0.0
2025-05-23,POS,item,Chikku Shake,1.0,0.0,0.0
2025-05-23,POS,item,Chocolate Shake,1.0,0.0,0.0
2025-05-23,POS,item,French Fries,2.0,0.0,0.0
2025-05-23,Swiggy,item,French Fries,1.0,0.0,0.0
2025-05-23,POS,item,Fresh Lime Juice,1.0,0.0,0.0
2025-05-23,Swiggy,item,Garlic Bread,1.0,0.0,0.0
2025-05-23,POS,item,Grapes Juice,2.0,0.0,0.0
2025-05-23,POS,item,Green Apple,1.0,0.0,0.0
2025-05-23,POS,item,Hot Garlic Dip,1.0,0.0,0.0
2025-05-23,POS,item,Mdew@40rs,1.0,0.0,0.0
2025-05-23,Swiggy,item,Passion Mint,1.0,0.0,0.0
2025-05-23,POS,item,Pepsi 250ml Pet,4.0,0.0,0.0
2025-05-23,POS,item,Pepsi 330ml Can,1.0,0.0,0.0
2025-05-23,POS,item,Pepsi@45rs,1.0,0.0,0.0
2025-05-23,POS,item,Potato Wedges,1.0,0.0,0.0
2025-05-23,Swiggy,item,Potato Wedges,1.0,0.0,0.0
2025-05-23,POS,item,Regular Chicken Burger,4.0,0.0,0.0
2025-05-23,POS,item,Spicy Chicken Zinger Burger,2.0,0.0,0.0
2025-05-22,POS,item,2 Large Non-veg@1149,3.0,240.0,720.0
2025-05-22,POS,item,2 Medium Non-veg@759,2.0,150.0,300.0
2025-05-22,Swiggy,item,2 Medium Pizzas,1.0,150.0,150.0
2025-05-22,POS,item,12 Inch - Large Pizza,4.0,120.0,480.0
2025-05-22,POS,item,2 Regular Non-veg@409,2.0,80.0,160.0
2025-05-22,POS,item,9 Inch - Medium Pizza,4.0,75.0,300.0
2025-05-22,POS,item,7 Inch - Regular Pizza,10.0,40.0,400.0
2025-05-22,Swiggy,item,7 Inch - Regular Pizza,7.0,40.0,280.0
2025-05-22,POS,item,Delicious Combo Delight Regular,1.0,40.0,40.0
2025-05-22,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-05-22,POS,addon,7 Inch - Regular Pizza -Extra Cheese,1.0,20.0,20.0
2025-05-22,POS,item,Combo Delight Non-veg,1.0,20.0,20.0
2025-05-22,POS,item,7up 250ml Pet,4.0,0.0,0.0
2025-05-22,POS,item,7up @50rs,1.0,0.0,0.0
2025-05-22,POS,item,7up@45rs,1.0,0.0,0.0
2025-05-22,POS,item,Brownie With Ice Cream,2.0,0.0,0.0
2025-05-22,POS,item,Burger Combo @ 179,1.0,0.0,0.0
2025-05-22,POS,item,Cheesy Fries,1.0,0.0,0.0
2025-05-22,Swiggy,item,Chicken Nuggets,1.0,0.0,0.0
2025-05-22,POS,item,Chikku Shake,1.0,0.0,0.0
2025-05-22,POS,item,French Fries,1.0,0.0,0.0
2025-05-22,POS,item,Fresh Garden Mint,1.0,0.0,0.0
2025-05-22,POS,item,Grapes Juice,1.0,0.0,0.0
2025-05-22,POS,item,Green Apple,1.0,0.0,0.0
2025-05-22,POS,item,Mdew@40rs,1.0,0.0,0.0
2025-05-22,POS,item,Mineral Water,2.0,0.0,0.0
2025-05-22,POS,item,Mint Lime Juice,2.0,0.0,0.0
2025-05-22,POS,item,Pepsi 250ml Pet,3.0,0.0,0.0
2025-05-22,POS,item,Pepsi@50rs,8.0,0.0,0.0
2025-05-22,POS,item,Peri Peri Dip,2.0,0.0,0.0
2025-05-22,POS,item,Regular Chicken Burger,5.0,0.0,0.0
2025-05-21,POS,item,Non Veg Meal For 6,1.0,195.0,195.0
2025-05-21,POS,item,2 Medium Non-veg@759,1.0,150.0,150.0
2025-05-21,POS,item,12 Inch - Large Pizza,5.0,120.0,600.0
2025-05-21,Swiggy,item,12 Inch - Large Pizza,1.0,120.0,120.0
2025-05-21,POS,item,Non Veg Meal For 4,1.0,120.0,120.0
2025-05-21,POS,item,2 Regular Non-veg@409,1.0,80.0,80.0
2025-05-21,POS,item,2 Regular Veg@349,1.0,80.0,80.0
2025-05-21,POS,item,9 Inch - Medium Pizza,6.0,75.0,450.0
2025-05-21,POS,item,Super Saver Meal Medium,1.0,75.0,75.0
2025-05-21,POS,item,7 Inch - Regular Pizza,14.0,40.0,560.0
2025-05-21,Swiggy,item,7 Inch - Regular Pizza,6.0,40.0,240.0
2025-05-21,POS,item,Garlic Bread With Cheese,3.0,40.0,120.0
2025-05-21,Swiggy,addon,7 Inch - Regular Pizza -Extra Cheese,1.0,20.0,20.0
2025-05-21,POS,item,Combo Delight Non-veg,1.0,20.0,20.0
2025-05-21,POS,item,2 Medium Veg@699,1.0,0.0,0.0
2025-05-21,POS,item,7up 250ml Pet,1.0,0.0,0.0
2025-05-21,POS,item,Blue Mojito,2.0,0.0,0.0
2025-05-21,POS,item,Burger Combo @ 169,2.0,0.0,0.0
2025-05-21,Swiggy,item,Cheesy Fries,1.0,0.0,0.0
2025-05-21,Swiggy,item,Chicken Pasta,1.0,0.0,0.0
2025-05-21,POS,item,Chikku Shake,4.0,0.0,0.0
2025-05-21,POS,item,Chocolate Shake,6.0,0.0,0.0
2025-05-21,POS,item,French Fries,2.0,0.0,0.0
2025-05-21,Swiggy,item,French Fries,1.0,0.0,0.0
2025-05-21,POS,item,Fresh Lime Juice,4.0,0.0,0.0
2025-05-21,POS,item,Grapes Juice,1.0,0.0,0.0
2025-05-21,POS,item,Loaded Fries,3.0,0.0,0.0
2025-05-21,POS,item,Mdew 330ml Can,1.0,0.0,0.0
2025-05-21,POS,item,Mineral Water,1.0,0.0,0.0
2025-05-21,POS,item,Mint Lime Juice,1.0,0.0,0.0
2025-05-21,POS,item,Pepsi 250ml Pet,3.0,0.0,0.0
2025-05-21,POS,item,Pepsi 330ml Can,1.0,0.0,0.0
2025-05-21,POS,item,Pepsi@45rs,2.0,0.0,0.0
2025-05-21,POS,item,Pepsi@50rs,1.0,0.0,0.0
2025-05-21,POS,item,Pineapple Juice,1.0,0.0,0.0
2025-05-21,POS,item,Regular Chicken Burger,4.0,0.0,0.0
2025-05-21,POS,item,Slice 200ml,1.0,0.0,0.0
2025-05-21,POS,item,Spicy Chicken Zinger Burger,1.0,0.0,0.0
2025-05-21,POS,item,Tender Coconut,2.0,0.0,0.0
2025-05-20,POS,item,2 Large Non-veg@1149,1.0,240.0,240.0
2025-05-20,POS,item,2 Medium Non-veg@759,2.0,150.0,300.0
2025-05-20,POS,item,12 Inch - Large Pizza,1.0,120.0,120.0
2025-05-20,POS,item,2 Regular Non-veg@409,3.0,80.0,240.0
2025-05-20,POS,item,2 Regular Veg@349,1.0,80.0,80.0
2025-05-20,POS,item,9 Inch - Medium Pizza,4.0,75.0,300.0
2025-05-20,POS,item,7 Inch - Regular Pizza,5.0,40.0,200.0
2025-05-20,Swiggy,item,7 Inch - Regular Pizza,3.0,40.0,120.0
2025-05-20,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-05-20,POS,item,Combo Delight Non-veg,1.0,20.0,20.0
2025-05-20,POS,item,7up @50rs,1.0,0.0,0.0
2025-05-20,Swiggy,item,Blue Mojito,1.0,0.0,0.0
2025-05-20,Swiggy,item,Brownie,1.0,0.0,0.0
2025-05-20,Swiggy,item,Chicken Loaded Fries,1.0,0.0,0.0
2025-05-20,Swiggy,item,Chicken Nuggets,1.0,0.0,0.0
2025-05-20,POS,item,Chicken Pasta,2.0,0.0,0.0
2025-05-20,POS,item,French Fries,4.0,0.0,0.0
2025-05-20,Swiggy,item,French Fries,1.0,0.0,0.0
2025-05-20,POS,item,Fresh Lime Juice,2.0,0.0,0.0
2025-05-20,POS,item,Mdew 330ml Can,1.0,0.0,0.0
2025-05-20,POS,item,Mint Lime Juice,2.0,0.0,0.0
2025-05-20,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2025-05-20,POS,item,Pepsi 330ml Can,1.0,0.0,0.0
2025-05-20,POS,item,Pepsi@50rs,2.0,0.0,0.0
2025-05-20,POS,item,Potato Wedges,2.0,0.0,0.0
2025-05-20,POS,item,Regular Chicken Burger,6.0,0.0,0.0
2025-05-20,POS,item,Soft Drink,1.0,0.0,0.0
2025-05-20,POS,item,Spicy Chicken Zinger Burger,7.0,0.0,0.0
2025-05-20,POS,item,Veg Burger,1.0,0.0,0.0
2025-05-20,POS,item,Veg Pasta,1.0,0.0,0.0
2025-05-20,POS,item,Watermelon Juice,1.0,0.0,0.0
2025-05-19,POS,item,2 Medium Non-veg@759,1.0,150.0,150.0
2025-05-19,Swiggy,item,12 Inch - Large Pizza,1.0,120.0,120.0
2025-05-19,POS,item,Veg Meal For 4,1.0,120.0,120.0
2025-05-19,POS,item,2 Regular Non-veg@409,1.0,80.0,80.0
2025-05-19,POS,item,2 Regular Veg@349,1.0,80.0,80.0
2025-05-19,POS,item,9 Inch - Medium Pizza,4.0,75.0,300.0
2025-05-19,Swiggy,item,Bada Saver Meal Medium,1.0,75.0,75.0
2025-05-19,POS,item,Delicious Combo Delight Medium,1.0,75.0,75.0
2025-05-19,POS,item,7 Inch - Regular Pizza,6.0,40.0,240.0
2025-05-19,Swiggy,item,7 Inch - Regular Pizza,1.0,40.0,40.0
2025-05-19,POS,item,Delicious Combo Delight Regular,2.0,40.0,80.0
2025-05-19,POS,item,Garlic Bread Supreme [veg],1.0,40.0,40.0
2025-05-19,POS,item,Garlic Bread Supreme[non-veg],1.0,40.0,40.0
2025-05-19,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2025-05-19,POS,addon,9 Inch - Medium Pizza -Extra Cheese,1.0,38.0,38.0
2025-05-19,POS,addon,7 Inch - Regular Pizza -Extra Cheese,1.0,20.0,20.0
2025-05-19,POS,item,Combo Delight Non-veg,1.0,20.0,20.0
2025-05-19,POS,item,7up 250ml Pet,1.0,0.0,0.0
2025-05-19,POS,item,7up@40rs,1.0,0.0,0.0
2025-05-19,POS,item,Blue Mojito,4.0,0.0,0.0
2025-05-19,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2025-05-19,POS,item,Chicken Nuggets,1.0,0.0,0.0
2025-05-19,POS,item,Chicken Pasta,3.0,0.0,0.0
2025-05-19,POS,item,French Fries,1.0,0.0,0.0
2025-05-19,POS,item,Grapes Juice,1.0,0.0,0.0
2025-05-19,POS,item,Loaded Fries,1.0,0.0,0.0
2025-05-19,POS,item,Mineral Water,1.0,0.0,0.0
2025-05-19,POS,item,Mint Lime Juice,1.0,0.0,0.0
2025-05-19,POS,item,Pepsi 330ml Can,3.0,0.0,0.0
2025-05-19,POS,item,Pepsi@45rs,1.0,0.0,0.0
2025-05-19,POS,item,Pineapple Juice,4.0,0.0,0.0
2025-05-19,POS,item,Potato Wedges,1.0,0.0,0.0
2025-05-19,POS,item,Regular Chicken Burger,9.0,0.0,0.0
2025-05-19,POS,item,Veg Burger,1.0,0.0,0.0
2025-05-19,POS,item,Veg Pasta,1.0,0.0,0.0
2025-05-19,POS,item,Water Melon,1.0,0.0,0.0
2025-05-18,POS,item,2 Medium Non-veg@759,2.0,150.0,300.0
2025-05-18,POS,item,12 Inch - Large Pizza,1.0,120.0,120.0
2025-05-18,Swiggy,item,12 Inch - Large Pizza,1.0,120.0,120.0
2025-05-18,POS,item,9 Inch - Medium Pizza,6.0,75.0,450.0
2025-05-18,POS,item,Delicious Combo Delight Medium,2.0,75.0,150.0
2025-05-18,POS,item,7 Inch - Regular Pizza,12.0,40.0,480.0
2025-05-18,Swiggy,item,7 Inch - Regular Pizza,7.0,40.0,280.0
2025-05-18,POS,item,Garlic Bread With Cheese,2.0,40.0,80.0
2025-05-18,Swiggy,item,Garlic Bread With Cheese,2.0,40.0,80.0
2025-05-18,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2025-05-18,POS,item,7up 250ml Pet,3.0,0.0,0.0
2025-05-18,POS,item,7up@45rs,1.0,0.0,0.0
2025-05-18,POS,item,Blue Mojito,3.0,0.0,0.0
2025-05-18,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2025-05-18,POS,item,Burger Combo @ 169,1.0,0.0,0.0
2025-05-18,POS,item,Burger Combo @ 199,1.0,0.0,0.0
2025-05-18,POS,item,Cheesy Fries,4.0,0.0,0.0
2025-05-18,POS,item,Chocolate Shake,1.0,0.0,0.0
2025-05-18,POS,item,French Fries,1.0,0.0,0.0
2025-05-18,POS,item,Fresh Garden Mint,1.0,0.0,0.0
2025-05-18,POS,item,Fresh Lime Juice,2.0,0.0,0.0
2025-05-18,POS,item,Loaded Fries,1.0,0.0,0.0
2025-05-18,Swiggy,item,Macaroni N Chicken Salad,1.0,0.0,0.0
2025-05-18,POS,item,Mdew 250ml Pet,1.0,0.0,0.0
2025-05-18,POS,item,Mdew@40rs,1.0,0.0,0.0
2025-05-18,POS,item,Mineral Water,2.0,0.0,0.0
2025-05-18,POS,item,Mint Lime Juice,3.0,0.0,0.0
2025-05-18,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2025-05-18,POS,item,Pepsi@40rs,1.0,0.0,0.0
2025-05-18,POS,item,Potato Wedges,1.0,0.0,0.0
2025-05-18,Swiggy,item,Potato Wedges,1.0,0.0,0.0
2025-05-18,POS,item,Slice 200ml,1.0,0.0,0.0
2025-05-18,POS,item,Soft Drink,1.0,0.0,0.0
2025-05-18,POS,item,Special Discount,0.0,0.0,0.0
2025-05-18,POS,item,Tender Coconut,1.0,0.0,0.0
2025-05-18,POS,item,Veg Pasta,1.0,0.0,0.0
2025-05-17,POS,item,2 Medium Non-veg@759,1.0,150.0,150.0
2025-05-17,POS,item,12 Inch - Large Pizza,4.0,120.0,480.0
2025-05-17,POS,item,2 Regular Non-veg@409,1.0,80.0,80.0
2025-05-17,Swiggy,item,9 Inch - Medium Pizza,1.0,75.0,75.0
2025-05-17,POS,item,Delicious Combo Delight Medium,1.0,75.0,75.0
2025-05-17,POS,item,7 Inch - Regular Pizza,9.0,40.0,360.0
2025-05-17,Swiggy,item,7 Inch - Regular Pizza,4.0,40.0,160.0
2025-05-17,POS,item,Delicious Combo Delight Regular,1.0,40.0,40.0
2025-05-17,POS,item,Garlic Bread With Cheese,2.0,40.0,80.0
2025-05-17,POS,item,Super Saver Meal Regular,2.0,40.0,80.0
2025-05-17,POS,addon,7 Inch - Regular Pizza -Extra Cheese,1.0,20.0,20.0
2025-05-17,POS,item,Combo Delight Non-veg,3.0,20.0,60.0
2025-05-17,POS,item,7up 250ml Pet,2.0,0.0,0.0
2025-05-17,POS,item,7up @50rs,1.0,0.0,0.0
2025-05-17,POS,item,Brownie,1.0,0.0,0.0
2025-05-17,Swiggy,item,Brownie,1.0,0.0,0.0
2025-05-17,POS,item,Cheesy Fries,1.0,0.0,0.0
2025-05-17,POS,item,Chicken Nuggets,1.0,0.0,0.0
2025-05-17,POS,item,Chicken Pasta,2.0,0.0,0.0
2025-05-17,POS,item,Chilly Potato Shots,1.0,0.0,0.0
2025-05-17,POS,item,French Fries,4.0,0.0,0.0
2025-05-17,POS,item,Fresh Garden Mint,1.0,0.0,0.0
2025-05-17,POS,item,Fresh Lime Juice,3.0,0.0,0.0
2025-05-17,POS,item,Garlic Bread,1.0,0.0,0.0
2025-05-17,POS,item,Mineral Water,1.0,0.0,0.0
2025-05-17,POS,item,Mint Lime Juice,2.0,0.0,0.0
2025-05-17,POS,item,Mixed Berry,1.0,0.0,0.0
2025-05-17,POS,item,Passion Fruit,1.0,0.0,0.0
2025-05-17,Swiggy,item,Passion Mint,1.0,0.0,0.0
2025-05-17,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2025-05-17,POS,item,Potato Wedges,1.0,0.0,0.0
2025-05-17,POS,item,Regular Chicken Burger,2.0,0.0,0.0
2025-05-17,POS,item,Sizzling Brownie,1.0,0.0,0.0
2025-05-17,POS,item,Veg Burger,1.0,0.0,0.0
2025-05-17,POS,item,Veg Pasta,1.0,0.0,0.0
2025-05-17,POS,item,Watermelon Juice,1.0,0.0,0.0
2025-05-16,POS,item,2 Large Non-veg@1149,1.0,240.0,240.0
2025-05-16,POS,item,12 Inch - Large Pizza,1.0,120.0,120.0
2025-05-16,POS,addon,2 Large Non-veg@1149-Extra Cheese,1.0,120.0,120.0
2025-05-16,POS,item,2 Regular Non-veg@409,2.0,80.0,160.0
2025-05-16,POS,item,9 Inch - Medium Pizza,4.0,75.0,300.0
2025-05-16,POS,item,Super Saver Meal Medium,2.0,75.0,150.0
2025-05-16,POS,item,7 Inch - Regular Pizza,8.0,40.0,320.0
2025-05-16,POS,addon,7 Inch - Regular Pizza -Extra Cheese,1.0,20.0,20.0
2025-05-16,POS,item,Combo Delight Non-veg,2.0,20.0,40.0
2025-05-16,POS,item,7up@45rs,1.0,0.0,0.0
2025-05-16,Swiggy,item,Chicken Pasta,1.0,0.0,0.0
2025-05-16,POS,item,Chikku Shake,1.0,0.0,0.0
2025-05-16,POS,item,French Fries,2.0,0.0,0.0
2025-05-16,POS,item,Mineral Water,1.0,0.0,0.0
2025-05-16,POS,item,Mixed Berry,1.0,0.0,0.0
2025-05-16,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2025-05-16,POS,item,Regular Chicken Burger,1.0,0.0,0.0
2025-05-15,POS,item,2 Large Non-veg@1149,2.0,240.0,480.0
2025-05-15,POS,item,2 Medium Non-veg@759,1.0,150.0,150.0
2025-05-15,Swiggy,item,2 Medium Pizzas,1.0,150.0,150.0
2025-05-15,POS,item,12 Inch - Large Pizza,4.0,120.0,480.0
2025-05-15,POS,item,2 Regular Veg@349,2.0,80.0,160.0
2025-05-15,POS,item,9 Inch - Medium Pizza,4.0,75.0,300.0
2025-05-15,Swiggy,item,9 Inch - Medium Pizza,1.0,75.0,75.0
2025-05-15,POS,item,Super Saver Meal Medium,2.0,75.0,150.0
2025-05-15,POS,item,7 Inch - Regular Pizza,9.0,40.0,360.0
2025-05-15,Swiggy,item,7 Inch - Regular Pizza,3.0,40.0,120.0
2025-05-15,Swiggy,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-05-15,POS,item,Super Saver Meal Regular,4.0,40.0,160.0
2025-05-15,POS,item,2 Regular Non-veg@409,2.0,0.0,0.0
2025-05-15,POS,item,7up 250ml Pet,2.0,0.0,0.0
2025-05-15,POS,item,7up@40rs,2.0,0.0,0.0
2025-05-15,Swiggy,item,Cheesy Fries,1.0,0.0,0.0
2025-05-15,POS,item,Chicken Nuggets,1.0,0.0,0.0
2025-05-15,POS,item,Chicken Pasta,2.0,0.0,0.0
2025-05-15,POS,item,Chicken Popcorn,1.0,0.0,0.0
2025-05-15,POS,item,French Fries,7.0,0.0,0.0
2025-05-15,POS,item,Fresh Garden Mint,1.0,0.0,0.0
2025-05-15,Swiggy,item,Fresh Garden Mint,1.0,0.0,0.0
2025-05-15,POS,item,Garlic Bread,1.0,0.0,0.0
2025-05-15,POS,item,Grapes Juice,1.0,0.0,0.0
2025-05-15,POS,item,Greek Salad,1.0,0.0,0.0
2025-05-15,POS,item,Mineral Water,1.0,0.0,0.0
2025-05-15,Swiggy,item,Passion Mint,1.0,0.0,0.0
2025-05-15,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2025-05-15,POS,item,Pepsi 330ml Can,2.0,0.0,0.0
2025-05-15,POS,item,Pepsi@40rs,1.0,0.0,0.0
2025-05-15,POS,item,Pepsi@45rs,1.0,0.0,0.0
2025-05-15,POS,item,Peri Peri Dip,1.0,0.0,0.0
2025-05-15,POS,item,Regular Chicken Burger,2.0,0.0,0.0
2025-05-15,POS,addon,Super Saver Meal Regular-Extra Cheese,3.0,0.0,0.0
2025-05-15,POS,item,Watermelon Juice,1.0,0.0,0.0
2025-05-15,POS,item,2 Large Non-veg@1149,2.0,240.0,480.0
2025-05-15,POS,item,2 Medium Non-veg@759,1.0,150.0,150.0
2025-05-15,Swiggy,item,2 Medium Pizzas,1.0,150.0,150.0
2025-05-15,POS,item,12 Inch - Large Pizza,4.0,120.0,480.0
2025-05-15,POS,item,2 Regular Veg@349,2.0,80.0,160.0
2025-05-15,POS,item,9 Inch - Medium Pizza,4.0,75.0,300.0
2025-05-15,Swiggy,item,9 Inch - Medium Pizza,1.0,75.0,75.0
2025-05-15,POS,item,Super Saver Meal Medium,2.0,75.0,150.0
2025-05-15,POS,item,7 Inch - Regular Pizza,9.0,40.0,360.0
2025-05-15,Swiggy,item,7 Inch - Regular Pizza,3.0,40.0,120.0
2025-05-15,Swiggy,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-05-15,POS,item,Super Saver Meal Regular,4.0,40.0,160.0
2025-05-15,POS,item,2 Regular Non-veg@409,2.0,0.0,0.0
2025-05-15,POS,item,7up 250ml Pet,2.0,0.0,0.0
2025-05-15,POS,item,7up@40rs,2.0,0.0,0.0
2025-05-15,Swiggy,item,Cheesy Fries,1.0,0.0,0.0
2025-05-15,POS,item,Chicken Nuggets,1.0,0.0,0.0
2025-05-15,POS,item,Chicken Pasta,2.0,0.0,0.0
2025-05-15,POS,item,Chicken Popcorn,1.0,0.0,0.0
2025-05-15,POS,item,French Fries,7.0,0.0,0.0
2025-05-15,POS,item,Fresh Garden Mint,1.0,0.0,0.0
2025-05-15,Swiggy,item,Fresh Garden Mint,1.0,0.0,0.0
2025-05-15,POS,item,Garlic Bread,1.0,0.0,0.0
2025-05-15,POS,item,Grapes Juice,1.0,0.0,0.0
2025-05-15,POS,item,Greek Salad,1.0,0.0,0.0
2025-05-15,POS,item,Mineral Water,1.0,0.0,0.0
2025-05-15,Swiggy,item,Passion Mint,1.0,0.0,0.0
2025-05-15,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2025-05-15,POS,item,Pepsi 330ml Can,2.0,0.0,0.0
2025-05-15,POS,item,Pepsi@40rs,1.0,0.0,0.0
2025-05-15,POS,item,Pepsi@45rs,1.0,0.0,0.0
2025-05-15,POS,item,Peri Peri Dip,1.0,0.0,0.0
2025-05-15,POS,item,Regular Chicken Burger,2.0,0.0,0.0
2025-05-15,POS,addon,Super Saver Meal Regular-Extra Cheese,3.0,0.0,0.0
2025-05-15,POS,item,Watermelon Juice,1.0,0.0,0.0
2025-05-14,POS,item,12 Inch - Large Pizza,6.0,120.0,720.0
2025-05-14,Swiggy,item,12 Inch - Large Pizza,1.0,120.0,120.0
2025-05-14,POS,item,9 Inch - Medium Pizza,10.0,75.0,750.0
2025-05-14,Swiggy,item,9 Inch - Medium Pizza,2.0,75.0,150.0
2025-05-14,POS,item,Super Saver Meal Medium,1.0,75.0,75.0
2025-05-14,POS,item,7 Inch - Regular Pizza,11.0,40.0,440.0
2025-05-14,Swiggy,item,7 Inch - Regular Pizza,1.0,40.0,40.0
2025-05-14,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-05-14,POS,item,Super Saver Meal Regular,2.0,40.0,80.0
2025-05-14,POS,item,2 Medium Non-Veg@699,1.0,0.0,0.0
2025-05-14,POS,item,2 Regular Non-veg@409,2.0,0.0,0.0
2025-05-14,POS,item,7up @50rs,1.0,0.0,0.0
2025-05-14,POS,item,7up@45rs,1.0,0.0,0.0
2025-05-14,Swiggy,item,Black And White,1.0,0.0,0.0
2025-05-14,POS,item,Blue Mojito,2.0,0.0,0.0
2025-05-14,Swiggy,item,Brownie,2.0,0.0,0.0
2025-05-14,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2025-05-14,POS,item,Chicken Nuggets,4.0,0.0,0.0
2025-05-14,Swiggy,item,Chicken Pasta,2.0,0.0,0.0
2025-05-14,POS,item,Chicken Pasta,1.0,0.0,0.0
2025-05-14,POS,item,Chikku Shake,1.0,0.0,0.0
2025-05-14,POS,item,Delicious Combo Delight Medium,1.0,0.0,0.0
2025-05-14,POS,item,French Fries,4.0,0.0,0.0
2025-05-14,POS,item,Loaded Fries,2.0,0.0,0.0
2025-05-14,POS,item,Mdew@40rs,1.0,0.0,0.0
2025-05-14,POS,item,Mineral Water,1.0,0.0,0.0
2025-05-14,POS,item,Mirinda@40rs,1.0,0.0,0.0
2025-05-14,POS,item,Pepsi 250ml Pet,2.0,0.0,0.0
2025-05-14,POS,item,Pepsi@45rs,3.0,0.0,0.0
2025-05-14,POS,item,Peri Peri Dip,1.0,0.0,0.0
2025-05-14,POS,item,Pineapple Juice,1.0,0.0,0.0
2025-05-14,POS,item,Pizza Upgrade,2.0,0.0,0.0
2025-05-14,POS,item,Regular Chicken Burger,3.0,0.0,0.0
2025-05-14,POS,item,Tender Coconut,1.0,0.0,0.0
2025-05-14,POS,item,Veg Pasta,4.0,0.0,0.0
2025-05-13,POS,item,2 Medium Veg@649,1.0,150.0,150.0
2025-05-13,POS,item,12 Inch - Large Pizza,6.0,120.0,720.0
2025-05-13,POS,item,2 Regular Non-veg@389,1.0,80.0,80.0
2025-05-13,POS,item,2 Regular Veg@329,2.0,80.0,160.0
2025-05-13,POS,item,9 Inch - Medium Pizza,10.0,75.0,750.0
2025-05-13,Swiggy,item,9 Inch - Medium Pizza,2.0,75.0,150.0
2025-05-13,POS,item,Super Saver Meal Medium,1.0,75.0,75.0
2025-05-13,POS,item,7 Inch - Regular Pizza,9.0,40.0,360.0
2025-05-13,Swiggy,item,7 Inch - Regular Pizza,9.0,40.0,360.0
2025-05-13,POS,item,Garlic Bread Supreme [veg],1.0,40.0,40.0
2025-05-13,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-05-13,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
